"SystemTime","IpAddress","Neighbor","meanLinkQuality"
1466422858,"10.0.0.1","10.0.0.2",0.888
1466422858,"10.0.0.3","10.0.0.2",0.888
1466422858,"10.0.0.3","10.0.0.5",0.924
1466422858,"10.0.0.3","10.0.0.6",0.58
1466422858,"10.0.0.3","10.0.0.4",0.719
1466422884,"10.0.0.1","10.0.0.2",0.9235
1466422884,"10.0.0.3","10.0.0.2",0.9235
1466422884,"10.0.0.3","10.0.0.5",0.846333333333333
1466422884,"10.0.0.3","10.0.0.6",0.6345
1466422884,"10.0.0.3","10.0.0.4",0.6075
1466422885,"10.0.0.2","10.0.0.3",0.7785
1466422885,"10.0.0.2","10.0.0.1",0.748
1466422885,"10.0.0.2","10.0.0.5",0.830666666666667
1466422887,"10.0.0.4","10.0.0.3",0.75025
1466422887,"10.0.0.4","10.0.0.5",0.846333333333333
1466422888,"10.0.0.5","10.0.0.2",0.9235
1466422888,"10.0.0.5","10.0.0.3",0.7685
1466422888,"10.0.0.6","10.0.0.3",0.76075
1466422888,"10.0.0.6","10.0.0.5",0.846333333333333
1466422888,"10.0.0.5","10.0.0.6",0.664
1466422888,"10.0.0.5","10.0.0.4",0.5685
1466422914,"10.0.0.5","10.0.0.2",0.888
1466422914,"10.0.0.5","10.0.0.3",0.68325
1466422914,"10.0.0.6","10.0.0.3",0.69975
1466422914,"10.0.0.6","10.0.0.5",0.891333333333333
1466422914,"10.0.0.5","10.0.0.6",0.5745
1466422914,"10.0.0.5","10.0.0.4",0.513
1466422915,"10.0.0.1","10.0.0.2",0.888
1466422915,"10.0.0.3","10.0.0.2",0.9155
1466422915,"10.0.0.3","10.0.0.5",0.849
1466422915,"10.0.0.3","10.0.0.6",0.5815
1466422915,"10.0.0.3","10.0.0.4",0.4525
1466422916,"10.0.0.2","10.0.0.3",0.72825
1466422916,"10.0.0.2","10.0.0.1",0.831
1466422916,"10.0.0.2","10.0.0.5",0.849
1466422918,"10.0.0.4","10.0.0.3",0.69775
1466422918,"10.0.0.4","10.0.0.5",0.891333333333333
1466422944,"10.0.0.4","10.0.0.3",0.6985
1466422944,"10.0.0.4","10.0.0.5",0.887333333333333
1466422945,"10.0.0.5","10.0.0.3",0.6895
1466422945,"10.0.0.6","10.0.0.3",0.687
1466422945,"10.0.0.6","10.0.0.5",0.858666666666667
1466422945,"10.0.0.5","10.0.0.6",0.586
1466422945,"10.0.0.5","10.0.0.4",0.629
1466422946,"10.0.0.1","10.0.0.2",0.97
1466422946,"10.0.0.3","10.0.0.2",0.97
1466422946,"10.0.0.3","10.0.0.5",0.887333333333333
1466422946,"10.0.0.3","10.0.0.6",0.5445
1466422946,"10.0.0.3","10.0.0.4",0.6685
1466422947,"10.0.0.2","10.0.0.3",0.66625
1466422947,"10.0.0.2","10.0.0.1",0.819
1466422947,"10.0.0.2","10.0.0.5",0.887333333333333
1466422975,"10.0.0.4","10.0.0.3",0.53275
1466422975,"10.0.0.4","10.0.0.5",0.818
1466422976,"10.0.0.5","10.0.0.3",0.5495
1466422976,"10.0.0.6","10.0.0.3",0.53175
1466422976,"10.0.0.6","10.0.0.5",0.818
1466422976,"10.0.0.5","10.0.0.6",0.4265
1466422976,"10.0.0.5","10.0.0.4",0.5035
1466422977,"10.0.0.1","10.0.0.2",1
1466422977,"10.0.0.3","10.0.0.2",1
1466422977,"10.0.0.3","10.0.0.5",0.854666666666667
1466422977,"10.0.0.3","10.0.0.6",0.478
1466422977,"10.0.0.3","10.0.0.4",0.529
1466422978,"10.0.0.2","10.0.0.3",0.53475
1466422978,"10.0.0.2","10.0.0.1",0.878
1466422978,"10.0.0.2","10.0.0.5",0.854666666666667
1466423004,"10.0.0.2","10.0.0.3",0.6985
1466423004,"10.0.0.2","10.0.0.1",0.894
1466423006,"10.0.0.4","10.0.0.3",0.726
1466423006,"10.0.0.4","10.0.0.5",0.910666666666667
1466423007,"10.0.0.5","10.0.0.3",0.72025
1466423007,"10.0.0.6","10.0.0.3",0.732
1466423007,"10.0.0.6","10.0.0.5",0.875666666666667
1466423007,"10.0.0.5","10.0.0.6",0.6705
1466423007,"10.0.0.5","10.0.0.4",0.735
1466423008,"10.0.0.1","10.0.0.2",1
1466423008,"10.0.0.3","10.0.0.2",1
1466423008,"10.0.0.3","10.0.0.5",0.871666666666667
1466423008,"10.0.0.3","10.0.0.6",0.6055
1466423008,"10.0.0.3","10.0.0.4",0.643
1466423034,"10.0.0.1","10.0.0.2",0.97
1466423034,"10.0.0.3","10.0.0.2",0.972
1466423034,"10.0.0.3","10.0.0.5",0.873
1466423034,"10.0.0.3","10.0.0.6",0.4975
1466423034,"10.0.0.3","10.0.0.4",0.676
1466423035,"10.0.0.2","10.0.0.3",0.75125
1466423035,"10.0.0.2","10.0.0.1",1
1466423037,"10.0.0.4","10.0.0.3",0.7465
1466423037,"10.0.0.4","10.0.0.5",0.864
1466423038,"10.0.0.5","10.0.0.3",0.7515
1466423038,"10.0.0.6","10.0.0.3",0.75225
1466423038,"10.0.0.6","10.0.0.5",0.894
1466423038,"10.0.0.5","10.0.0.6",0.4705
1466423038,"10.0.0.5","10.0.0.4",0.6685
1466423064,"10.0.0.5","10.0.0.3",0.7025
1466423064,"10.0.0.6","10.0.0.3",0.7025
1466423064,"10.0.0.6","10.0.0.5",0.925333333333333
1466423064,"10.0.0.5","10.0.0.6",0.5055
1466423064,"10.0.0.5","10.0.0.4",0.6225
1466423065,"10.0.0.1","10.0.0.2",0.9155
1466423065,"10.0.0.3","10.0.0.2",0.943
1466423065,"10.0.0.3","10.0.0.5",0.907
1466423065,"10.0.0.3","10.0.0.6",0.564
1466423065,"10.0.0.3","10.0.0.4",0.6955
1466423066,"10.0.0.2","10.0.0.3",0.716
1466423066,"10.0.0.2","10.0.0.1",0.94
1466423068,"10.0.0.4","10.0.0.3",0.71225
1466423068,"10.0.0.4","10.0.0.5",0.907
1466423094,"10.0.0.4","10.0.0.3",0.7355
1466423094,"10.0.0.4","10.0.0.5",0.917333333333333
1466423094,"10.0.0.4","10.0.0.6",0.513
1466423095,"10.0.0.5","10.0.0.3",0.71975
1466423095,"10.0.0.6","10.0.0.3",0.7425
1466423095,"10.0.0.6","10.0.0.5",0.92
1466423095,"10.0.0.5","10.0.0.6",0.513
1466423095,"10.0.0.5","10.0.0.4",0.674
1466423096,"10.0.0.1","10.0.0.2",0.9195
1466423096,"10.0.0.3","10.0.0.2",0.89
1466423096,"10.0.0.3","10.0.0.5",0.905666666666667
1466423096,"10.0.0.3","10.0.0.6",0.5245
1466423096,"10.0.0.3","10.0.0.4",0.5685
1466423097,"10.0.0.2","10.0.0.3",0.68775
1466423097,"10.0.0.2","10.0.0.1",0.776
1466423125,"10.0.0.4","10.0.0.3",0.715666666666667
1466423125,"10.0.0.4","10.0.0.5",0.909333333333333
1466423125,"10.0.0.4","10.0.0.6",0.6135
1466423126,"10.0.0.5","10.0.0.3",0.709
1466423126,"10.0.0.5","10.0.0.6",0.494
1466423126,"10.0.0.5","10.0.0.4",0.121
1466423127,"10.0.0.1","10.0.0.2",1
1466423127,"10.0.0.3","10.0.0.2",1
1466423127,"10.0.0.6","10.0.0.3",0.762666666666667
1466423127,"10.0.0.3","10.0.0.5",0.897666666666667
1466423127,"10.0.0.6","10.0.0.5",0.891333333333333
1466423127,"10.0.0.3","10.0.0.6",0.5405
1466423127,"10.0.0.3","10.0.0.4",0.121
1466423128,"10.0.0.2","10.0.0.3",0.781333333333333
1466423128,"10.0.0.2","10.0.0.1",0.878
1466423154,"10.0.0.2","10.0.0.3",0.805
1466423154,"10.0.0.2","10.0.0.1",0.878
1466423156,"10.0.0.4","10.0.0.3",0.805
1466423156,"10.0.0.4","10.0.0.5",0.98
1466423157,"10.0.0.5","10.0.0.3",0.805
1466423157,"10.0.0.5","10.0.0.6",0.692
1466423157,"10.0.0.5","10.0.0.4",0.282
1466423158,"10.0.0.1","10.0.0.2",1
1466423158,"10.0.0.3","10.0.0.2",1
1466423158,"10.0.0.6","10.0.0.3",0.802333333333333
1466423158,"10.0.0.3","10.0.0.5",0.981333333333333
1466423158,"10.0.0.6","10.0.0.5",0.98
1466423158,"10.0.0.3","10.0.0.6",0.7585
1466423184,"10.0.0.1","10.0.0.2",1
1466423184,"10.0.0.3","10.0.0.2",1
1466423184,"10.0.0.3","10.0.0.5",1
1466423184,"10.0.0.3","10.0.0.6",0.943
1466423185,"10.0.0.2","10.0.0.3",0.907
1466423185,"10.0.0.2","10.0.0.1",1
1466423187,"10.0.0.4","10.0.0.3",0.929333333333333
1466423187,"10.0.0.4","10.0.0.5",1
1466423188,"10.0.0.5","10.0.0.2",1
1466423188,"10.0.0.5","10.0.0.3",0.962
1466423188,"10.0.0.5","10.0.0.6",0.943
1466423188,"10.0.0.5","10.0.0.4",0.596
1466423189,"10.0.0.6","10.0.0.3",0.962
1466423189,"10.0.0.6","10.0.0.5",1
1466423214,"10.0.0.5","10.0.0.3",0.867333333333333
1466423214,"10.0.0.6","10.0.0.3",0.867333333333333
1466423214,"10.0.0.6","10.0.0.5",0.964666666666667
1466423214,"10.0.0.5","10.0.0.6",0.97
1466423214,"10.0.0.5","10.0.0.4",0.732
1466423215,"10.0.0.1","10.0.0.2",1
1466423215,"10.0.0.3","10.0.0.2",1
1466423215,"10.0.0.3","10.0.0.5",0.964666666666667
1466423215,"10.0.0.3","10.0.0.6",0.97
1466423216,"10.0.0.2","10.0.0.3",0.867333333333333
1466423216,"10.0.0.2","10.0.0.1",1
1466423218,"10.0.0.4","10.0.0.3",0.867333333333333
1466423218,"10.0.0.4","10.0.0.5",0.964666666666667
1466423244,"10.0.0.4","10.0.0.3",0.855666666666667
1466423244,"10.0.0.4","10.0.0.5",0.98
1466423245,"10.0.0.5","10.0.0.3",0.855666666666667
1466423245,"10.0.0.5","10.0.0.6",0.943
1466423245,"10.0.0.5","10.0.0.4",0.686
1466423246,"10.0.0.1","10.0.0.2",1
1466423246,"10.0.0.3","10.0.0.2",1
1466423246,"10.0.0.6","10.0.0.3",0.854333333333333
1466423246,"10.0.0.3","10.0.0.5",1
1466423246,"10.0.0.6","10.0.0.5",1
1466423246,"10.0.0.3","10.0.0.6",0.9155
1466423247,"10.0.0.2","10.0.0.3",0.823
1466423247,"10.0.0.2","10.0.0.1",1
1466423275,"10.0.0.4","10.0.0.3",0.874
1466423275,"10.0.0.4","10.0.0.5",0.981333333333333
1466423276,"10.0.0.5","10.0.0.3",0.894
1466423276,"10.0.0.5","10.0.0.6",0.888
1466423276,"10.0.0.5","10.0.0.4",0.427
1466423277,"10.0.0.1","10.0.0.2",1
1466423277,"10.0.0.3","10.0.0.2",1
1466423277,"10.0.0.6","10.0.0.3",0.900333333333333
1466423277,"10.0.0.3","10.0.0.5",1
1466423277,"10.0.0.6","10.0.0.5",1
1466423277,"10.0.0.3","10.0.0.6",0.888
1466423278,"10.0.0.2","10.0.0.3",0.874
1466423278,"10.0.0.2","10.0.0.1",1
1466423304,"10.0.0.2","10.0.0.3",0.943666666666667
1466423304,"10.0.0.2","10.0.0.1",1
1466423306,"10.0.0.4","10.0.0.3",0.943666666666667
1466423306,"10.0.0.4","10.0.0.5",1
1466423307,"10.0.0.5","10.0.0.3",0.943666666666667
1466423307,"10.0.0.5","10.0.0.6",0.874
1466423307,"10.0.0.5","10.0.0.4",0.427
1466423308,"10.0.0.1","10.0.0.2",1
1466423308,"10.0.0.3","10.0.0.2",1
1466423308,"10.0.0.6","10.0.0.3",0.925333333333333
1466423308,"10.0.0.3","10.0.0.5",1
1466423308,"10.0.0.6","10.0.0.5",1
1466423308,"10.0.0.3","10.0.0.6",0.874
1466423334,"10.0.0.1","10.0.0.2",1
1466423334,"10.0.0.3","10.0.0.2",1
1466423334,"10.0.0.3","10.0.0.5",1
1466423334,"10.0.0.3","10.0.0.6",0.8605
1466423335,"10.0.0.2","10.0.0.3",0.943666666666667
1466423335,"10.0.0.2","10.0.0.1",1
1466423337,"10.0.0.4","10.0.0.3",0.905666666666667
1466423337,"10.0.0.4","10.0.0.5",1
1466423338,"10.0.0.5","10.0.0.3",0.905666666666667
1466423338,"10.0.0.5","10.0.0.6",0.8605
1466423338,"10.0.0.5","10.0.0.4",0.576
1466423339,"10.0.0.6","10.0.0.3",0.872666666666667
1466423339,"10.0.0.6","10.0.0.5",1
1466423365,"10.0.0.1","10.0.0.2",1
1466423365,"10.0.0.3","10.0.0.2",1
1466423365,"10.0.0.6","10.0.0.3",0.851
1466423365,"10.0.0.3","10.0.0.5",0.98
1466423365,"10.0.0.6","10.0.0.5",0.923666666666667
1466423365,"10.0.0.3","10.0.0.6",0.9685
1466423366,"10.0.0.2","10.0.0.3",0.869
1466423366,"10.0.0.2","10.0.0.1",1
1466423368,"10.0.0.4","10.0.0.3",0.851
1466423368,"10.0.0.4","10.0.0.5",0.923666666666667
1466423394,"10.0.0.4","10.0.0.3",0.735666666666667
1466423394,"10.0.0.4","10.0.0.5",0.924
1466423394,"10.0.0.4","10.0.0.6",0.838
1466423395,"10.0.0.5","10.0.0.2",1
1466423395,"10.0.0.5","10.0.0.3",0.726666666666667
1466423395,"10.0.0.5","10.0.0.6",0.754
1466423395,"10.0.0.5","10.0.0.4",0.211
1466423396,"10.0.0.1","10.0.0.2",0.9155
1466423396,"10.0.0.3","10.0.0.2",0.9095
1466423396,"10.0.0.6","10.0.0.3",0.705666666666667
1466423396,"10.0.0.3","10.0.0.5",0.905666666666667
1466423396,"10.0.0.6","10.0.0.5",0.926666666666667
1466423396,"10.0.0.3","10.0.0.6",0.735
1466423397,"10.0.0.2","10.0.0.3",0.735666666666667
1466423397,"10.0.0.2","10.0.0.1",1
1466423425,"10.0.0.4","10.0.0.3",0.81825
1466423425,"10.0.0.4","10.0.0.5",0.925333333333333
1466423425,"10.0.0.4","10.0.0.6",0.496
1466423426,"10.0.0.5","10.0.0.3",0.8045
1466423426,"10.0.0.5","10.0.0.6",0.5625
1466423426,"10.0.0.5","10.0.0.4",0.331
1466423427,"10.0.0.1","10.0.0.2",0.939
1466423427,"10.0.0.3","10.0.0.2",0.943
1466423427,"10.0.0.6","10.0.0.3",0.80075
1466423427,"10.0.0.3","10.0.0.5",0.925333333333333
1466423427,"10.0.0.6","10.0.0.5",0.925333333333333
1466423427,"10.0.0.3","10.0.0.6",0.584
1466423427,"10.0.0.3","10.0.0.4",0.364
1466423428,"10.0.0.2","10.0.0.3",0.80075
1466423428,"10.0.0.2","10.0.0.1",0.886
1466423454,"10.0.0.2","10.0.0.3",0.7955
1466423454,"10.0.0.2","10.0.0.1",0.831
1466423456,"10.0.0.4","10.0.0.3",0.846
1466423456,"10.0.0.4","10.0.0.5",0.844
1466423457,"10.0.0.5","10.0.0.3",0.846
1466423457,"10.0.0.5","10.0.0.6",0.741
1466423457,"10.0.0.5","10.0.0.4",0.486
1466423458,"10.0.0.1","10.0.0.2",0.9155
1466423458,"10.0.0.3","10.0.0.2",0.9155
1466423458,"10.0.0.6","10.0.0.3",0.846
1466423458,"10.0.0.3","10.0.0.5",0.849
1466423458,"10.0.0.6","10.0.0.5",0.844
1466423458,"10.0.0.3","10.0.0.6",0.8035
1466423458,"10.0.0.3","10.0.0.4",0.4955
1466423484,"10.0.0.1","10.0.0.2",0.972
1466423484,"10.0.0.3","10.0.0.2",1
1466423484,"10.0.0.3","10.0.0.5",0.96
1466423484,"10.0.0.3","10.0.0.6",0.788
1466423484,"10.0.0.3","10.0.0.4",0.696
1466423485,"10.0.0.2","10.0.0.3",0.79575
1466423485,"10.0.0.2","10.0.0.1",1
1466423487,"10.0.0.4","10.0.0.3",0.8145
1466423487,"10.0.0.4","10.0.0.5",0.942
1466423488,"10.0.0.5","10.0.0.2",1
1466423488,"10.0.0.5","10.0.0.3",0.81525
1466423488,"10.0.0.5","10.0.0.6",0.841
1466423488,"10.0.0.5","10.0.0.4",0.835
1466423489,"10.0.0.6","10.0.0.3",0.81525
1466423489,"10.0.0.6","10.0.0.5",0.942
1466423515,"10.0.0.1","10.0.0.2",1
1466423515,"10.0.0.3","10.0.0.2",1
1466423515,"10.0.0.6","10.0.0.3",0.90475
1466423515,"10.0.0.3","10.0.0.5",0.98
1466423515,"10.0.0.6","10.0.0.5",0.98
1466423515,"10.0.0.3","10.0.0.6",0.947
1466423515,"10.0.0.3","10.0.0.4",1
1466423516,"10.0.0.2","10.0.0.3",0.8645
1466423516,"10.0.0.2","10.0.0.1",1
1466423518,"10.0.0.4","10.0.0.3",0.8495
1466423518,"10.0.0.4","10.0.0.5",0.98
1466423544,"10.0.0.4","10.0.0.3",0.83475
1466423544,"10.0.0.4","10.0.0.5",0.962
1466423545,"10.0.0.5","10.0.0.3",0.83475
1466423545,"10.0.0.5","10.0.0.6",0.947
1466423545,"10.0.0.5","10.0.0.4",1
1466423546,"10.0.0.1","10.0.0.2",1
1466423546,"10.0.0.3","10.0.0.2",1
1466423546,"10.0.0.6","10.0.0.3",0.83475
1466423546,"10.0.0.3","10.0.0.5",0.962
1466423546,"10.0.0.6","10.0.0.5",0.962
1466423546,"10.0.0.3","10.0.0.6",0.947
1466423546,"10.0.0.3","10.0.0.4",1
1466423547,"10.0.0.2","10.0.0.3",0.83475
1466423547,"10.0.0.2","10.0.0.1",1
1466423575,"10.0.0.4","10.0.0.3",0.87325
1466423575,"10.0.0.4","10.0.0.5",0.981333333333333
1466423576,"10.0.0.5","10.0.0.3",0.87325
1466423576,"10.0.0.5","10.0.0.6",0.7975
1466423576,"10.0.0.5","10.0.0.4",1
1466423577,"10.0.0.1","10.0.0.2",1
1466423577,"10.0.0.3","10.0.0.2",1
1466423577,"10.0.0.6","10.0.0.3",0.87325
1466423577,"10.0.0.3","10.0.0.5",0.981333333333333
1466423577,"10.0.0.6","10.0.0.5",0.981333333333333
1466423577,"10.0.0.3","10.0.0.6",0.7975
1466423577,"10.0.0.3","10.0.0.4",1
1466423578,"10.0.0.2","10.0.0.3",0.87325
1466423578,"10.0.0.2","10.0.0.1",1
1466423604,"10.0.0.2","10.0.0.3",0.87325
1466423604,"10.0.0.2","10.0.0.1",1
1466423606,"10.0.0.4","10.0.0.3",0.87325
1466423606,"10.0.0.4","10.0.0.5",1
1466423607,"10.0.0.5","10.0.0.3",0.829
1466423607,"10.0.0.5","10.0.0.6",0.8585
1466423607,"10.0.0.5","10.0.0.4",0.9095
1466423608,"10.0.0.1","10.0.0.2",1
1466423608,"10.0.0.3","10.0.0.2",1
1466423608,"10.0.0.6","10.0.0.3",0.829
1466423608,"10.0.0.3","10.0.0.5",1
1466423608,"10.0.0.6","10.0.0.5",1
1466423608,"10.0.0.3","10.0.0.6",0.8625
1466423608,"10.0.0.3","10.0.0.4",0.9155
1466423634,"10.0.0.1","10.0.0.2",1
1466423634,"10.0.0.3","10.0.0.2",1
1466423634,"10.0.0.3","10.0.0.5",0.942
1466423634,"10.0.0.3","10.0.0.6",0.633
1466423634,"10.0.0.3","10.0.0.4",0.7645
1466423635,"10.0.0.2","10.0.0.3",0.823
1466423635,"10.0.0.2","10.0.0.1",0.894
1466423637,"10.0.0.4","10.0.0.3",0.823
1466423637,"10.0.0.4","10.0.0.5",0.942
1466423638,"10.0.0.5","10.0.0.3",0.7955
1466423638,"10.0.0.5","10.0.0.6",0.5605
1466423638,"10.0.0.5","10.0.0.4",0.737
1466423639,"10.0.0.6","10.0.0.3",0.83875
1466423639,"10.0.0.6","10.0.0.5",0.942
1466423665,"10.0.0.1","10.0.0.2",1
1466423665,"10.0.0.3","10.0.0.2",0.943
1466423665,"10.0.0.6","10.0.0.3",0.786
1466423665,"10.0.0.3","10.0.0.5",0.846666666666667
1466423665,"10.0.0.6","10.0.0.5",0.882333333333333
1466423665,"10.0.0.3","10.0.0.6",0.552
1466423665,"10.0.0.3","10.0.0.4",0.492
1466423666,"10.0.0.2","10.0.0.3",0.7945
1466423666,"10.0.0.2","10.0.0.1",1
1466423668,"10.0.0.4","10.0.0.3",0.8095
1466423668,"10.0.0.4","10.0.0.5",0.846666666666667
1466423669,"10.0.0.5","10.0.0.3",0.7585
1466423669,"10.0.0.5","10.0.0.6",0.566
1466423669,"10.0.0.5","10.0.0.4",0.521
1466423695,"10.0.0.5","10.0.0.3",0.77925
1466423695,"10.0.0.5","10.0.0.6",0.6035
1466423695,"10.0.0.5","10.0.0.4",0.5895
1466423696,"10.0.0.1","10.0.0.2",0.866
1466423696,"10.0.0.3","10.0.0.2",0.9095
1466423696,"10.0.0.6","10.0.0.3",0.792
1466423696,"10.0.0.3","10.0.0.5",0.923666666666667
1466423696,"10.0.0.6","10.0.0.5",0.943666666666667
1466423696,"10.0.0.3","10.0.0.6",0.5765
1466423696,"10.0.0.3","10.0.0.4",0.6015
1466423697,"10.0.0.2","10.0.0.3",0.76425
1466423697,"10.0.0.2","10.0.0.1",1
1466423725,"10.0.0.4","10.0.0.3",0.767
1466423725,"10.0.0.4","10.0.0.5",0.905666666666667
1466423726,"10.0.0.5","10.0.0.3",0.767
1466423726,"10.0.0.5","10.0.0.6",0.587
1466423726,"10.0.0.5","10.0.0.4",0.625
1466423727,"10.0.0.1","10.0.0.2",0.9095
1466423727,"10.0.0.3","10.0.0.2",0.906
1466423727,"10.0.0.6","10.0.0.3",0.7945
1466423727,"10.0.0.3","10.0.0.5",0.899333333333333
1466423727,"10.0.0.6","10.0.0.5",0.905666666666667
1466423727,"10.0.0.3","10.0.0.6",0.568
1466423727,"10.0.0.3","10.0.0.4",0.607
1466423728,"10.0.0.2","10.0.0.3",0.7955
1466423728,"10.0.0.2","10.0.0.1",0.839
1466423754,"10.0.0.2","10.0.0.3",0.67025
1466423754,"10.0.0.2","10.0.0.1",0.662
1466423754,"10.0.0.2","10.0.0.5",0.854333333333333
1466423756,"10.0.0.4","10.0.0.3",0.69375
1466423756,"10.0.0.4","10.0.0.5",0.850666666666667
1466423757,"10.0.0.5","10.0.0.2",0.8805
1466423757,"10.0.0.5","10.0.0.3",0.69375
1466423757,"10.0.0.5","10.0.0.6",0.523
1466423757,"10.0.0.5","10.0.0.4",0.6645
1466423758,"10.0.0.1","10.0.0.2",0.8805
1466423758,"10.0.0.3","10.0.0.2",0.874
1466423758,"10.0.0.6","10.0.0.3",0.70925
1466423758,"10.0.0.3","10.0.0.5",0.859666666666667
1466423758,"10.0.0.6","10.0.0.5",0.850666666666667
1466423758,"10.0.0.3","10.0.0.6",0.5545
1466423758,"10.0.0.3","10.0.0.4",0.676
1466423784,"10.0.0.1","10.0.0.2",0.943
1466423784,"10.0.0.3","10.0.0.2",0.943
1466423784,"10.0.0.6","10.0.0.3",0.771
1466423784,"10.0.0.3","10.0.0.5",0.860333333333333
1466423784,"10.0.0.6","10.0.0.5",0.860333333333333
1466423784,"10.0.0.3","10.0.0.6",0.7385
1466423784,"10.0.0.3","10.0.0.4",0.7265
1466423785,"10.0.0.2","10.0.0.3",0.777
1466423785,"10.0.0.2","10.0.0.1",0.886
1466423787,"10.0.0.4","10.0.0.3",0.785
1466423787,"10.0.0.4","10.0.0.5",0.860333333333333
1466423788,"10.0.0.5","10.0.0.3",0.785
1466423788,"10.0.0.5","10.0.0.6",0.719
1466423788,"10.0.0.5","10.0.0.4",0.776
1466423815,"10.0.0.1","10.0.0.2",1
1466423815,"10.0.0.3","10.0.0.2",1
1466423815,"10.0.0.6","10.0.0.3",0.944
1466423815,"10.0.0.3","10.0.0.5",1
1466423815,"10.0.0.6","10.0.0.5",1
1466423815,"10.0.0.3","10.0.0.6",0.9195
1466423815,"10.0.0.3","10.0.0.4",0.97
1466423816,"10.0.0.2","10.0.0.3",0.944
1466423816,"10.0.0.2","10.0.0.1",1
1466423818,"10.0.0.4","10.0.0.3",0.944
1466423818,"10.0.0.4","10.0.0.5",1
1466423819,"10.0.0.5","10.0.0.2",1
1466423819,"10.0.0.5","10.0.0.3",0.944
1466423819,"10.0.0.5","10.0.0.6",0.9195
1466423819,"10.0.0.5","10.0.0.4",0.97
1466423844,"10.0.0.4","10.0.0.3",0.9155
1466423844,"10.0.0.4","10.0.0.5",0.962
1466423845,"10.0.0.5","10.0.0.2",1
1466423845,"10.0.0.5","10.0.0.3",0.9005
1466423845,"10.0.0.5","10.0.0.6",0.841
1466423845,"10.0.0.5","10.0.0.4",0.97
1466423846,"10.0.0.1","10.0.0.2",1
1466423846,"10.0.0.3","10.0.0.2",1
1466423846,"10.0.0.6","10.0.0.3",0.9005
1466423846,"10.0.0.3","10.0.0.5",0.962
1466423846,"10.0.0.6","10.0.0.5",0.962
1466423846,"10.0.0.3","10.0.0.6",0.841
1466423846,"10.0.0.3","10.0.0.4",0.97
1466423847,"10.0.0.2","10.0.0.3",0.9005
1466423847,"10.0.0.2","10.0.0.1",1
1466423875,"10.0.0.4","10.0.0.3",0.7665
1466423875,"10.0.0.4","10.0.0.5",0.887
1466423876,"10.0.0.5","10.0.0.2",0.947
1466423876,"10.0.0.5","10.0.0.3",0.74575
1466423876,"10.0.0.5","10.0.0.6",0.7195
1466423876,"10.0.0.5","10.0.0.4",0.6775
1466423877,"10.0.0.3","10.0.0.2",0.947
1466423877,"10.0.0.6","10.0.0.3",0.731
1466423877,"10.0.0.3","10.0.0.5",0.887
1466423877,"10.0.0.6","10.0.0.5",0.887
1466423877,"10.0.0.3","10.0.0.6",0.7235
1466423877,"10.0.0.3","10.0.0.4",0.7465
1466423878,"10.0.0.1","10.0.0.2",0.947
1466423878,"10.0.0.2","10.0.0.3",0.82325
1466423878,"10.0.0.2","10.0.0.1",0.886
1466423878,"10.0.0.2","10.0.0.5",0.916
1466423904,"10.0.0.2","10.0.0.3",0.73275
1466423904,"10.0.0.2","10.0.0.1",0.94
1466423904,"10.0.0.2","10.0.0.5",0.887333333333333
1466423906,"10.0.0.4","10.0.0.3",0.77
1466423906,"10.0.0.4","10.0.0.5",0.854666666666667
1466423907,"10.0.0.5","10.0.0.2",0.9155
1466423907,"10.0.0.5","10.0.0.3",0.7555
1466423907,"10.0.0.5","10.0.0.6",0.7205
1466423907,"10.0.0.5","10.0.0.4",0.6775
1466423908,"10.0.0.3","10.0.0.2",0.9155
1466423908,"10.0.0.6","10.0.0.3",0.76925
1466423908,"10.0.0.3","10.0.0.5",0.883333333333333
1466423908,"10.0.0.6","10.0.0.5",0.883333333333333
1466423908,"10.0.0.3","10.0.0.6",0.7205
1466423908,"10.0.0.3","10.0.0.4",0.6775
1466423909,"10.0.0.1","10.0.0.2",0.9155
1466423934,"10.0.0.3","10.0.0.2",0.97
1466423934,"10.0.0.6","10.0.0.3",0.7975
1466423934,"10.0.0.3","10.0.0.5",0.871666666666667
1466423934,"10.0.0.6","10.0.0.5",0.905333333333333
1466423934,"10.0.0.3","10.0.0.6",0.801
1466423934,"10.0.0.3","10.0.0.4",0.858
1466423935,"10.0.0.1","10.0.0.2",0.97
1466423935,"10.0.0.2","10.0.0.3",0.78075
1466423935,"10.0.0.2","10.0.0.1",0.94
1466423937,"10.0.0.4","10.0.0.3",0.78075
1466423937,"10.0.0.4","10.0.0.5",0.871666666666667
1466423938,"10.0.0.5","10.0.0.2",0.97
1466423938,"10.0.0.5","10.0.0.3",0.7925
1466423938,"10.0.0.5","10.0.0.6",0.801
1466423938,"10.0.0.5","10.0.0.4",0.888
1466423965,"10.0.0.3","10.0.0.2",0.97
1466423965,"10.0.0.6","10.0.0.3",0.83
1466423965,"10.0.0.3","10.0.0.5",0.921333333333333
1466423965,"10.0.0.6","10.0.0.5",0.905666666666667
1466423965,"10.0.0.3","10.0.0.6",0.768
1466423965,"10.0.0.3","10.0.0.4",0.97
1466423966,"10.0.0.1","10.0.0.2",0.97
1466423966,"10.0.0.2","10.0.0.3",0.8145
1466423966,"10.0.0.2","10.0.0.1",1
1466423968,"10.0.0.4","10.0.0.3",0.8035
