"SystemTime","NodeIp","IpNeighbor","linkQuality"
1466424028,"10.0.0.2","10.0.0.3",0.576
1466424028,"10.0.0.2","10.0.0.3",0.839
1466424054,"10.0.0.2","10.0.0.1",1
1466424054,"10.0.0.2","10.0.0.3",1
1466424054,"10.0.0.2","10.0.0.3",0.172
1466424054,"10.0.0.2","10.0.0.3",0.446
1466424054,"10.0.0.2","10.0.0.3",0.796
1466424056,"10.0.0.4","10.0.0.3",1
1466424056,"10.0.0.4","10.0.0.3",0.788
1466424056,"10.0.0.4","10.0.0.3",0.172
1466424056,"10.0.0.4","10.0.0.3",0.446
1466424056,"10.0.0.4","10.0.0.5",0.886
1466424056,"10.0.0.4","10.0.0.5",1
1466424056,"10.0.0.4","10.0.0.5",0.776
1466424057,"10.0.0.5","10.0.0.3",1
1466424057,"10.0.0.5","10.0.0.3",0.796
1466424057,"10.0.0.5","10.0.0.3",0.47
1466424057,"10.0.0.5","10.0.0.3",0.172
1466424057,"10.0.0.5","10.0.0.4",0.553
1466424057,"10.0.0.5","10.0.0.4",0.549
1466424057,"10.0.0.5","10.0.0.6",0.662
1466424057,"10.0.0.5","10.0.0.6",0.36
1466424058,"10.0.0.3","10.0.0.2",0.878
1466424058,"10.0.0.3","10.0.0.2",1
1466424058,"10.0.0.3","10.0.0.4",0.576
1466424058,"10.0.0.3","10.0.0.4",0.497
1466424058,"10.0.0.3","10.0.0.5",0.839
1466424058,"10.0.0.3","10.0.0.5",0.732
1466424058,"10.0.0.3","10.0.0.5",1
1466424058,"10.0.0.3","10.0.0.6",0.419
1466424058,"10.0.0.3","10.0.0.6",0.627
1466424059,"10.0.0.1","10.0.0.2",1
1466424059,"10.0.0.1","10.0.0.2",0.886
1466424059,"10.0.0.6","10.0.0.3",0.446
1466424059,"10.0.0.6","10.0.0.3",1
1466424059,"10.0.0.6","10.0.0.3",0.796
1466424059,"10.0.0.6","10.0.0.3",0.223
1466424059,"10.0.0.6","10.0.0.5",0.886
1466424059,"10.0.0.6","10.0.0.5",1
1466424059,"10.0.0.6","10.0.0.5",0.788
1466424084,"10.0.0.3","10.0.0.2",0.721
1466424084,"10.0.0.3","10.0.0.2",1
1466424084,"10.0.0.3","10.0.0.4",0.701
1466424084,"10.0.0.3","10.0.0.4",0.607
1466424084,"10.0.0.3","10.0.0.5",0.886
1466424084,"10.0.0.3","10.0.0.5",0.788
1466424084,"10.0.0.3","10.0.0.5",1
1466424084,"10.0.0.3","10.0.0.6",0.721
1466424084,"10.0.0.3","10.0.0.6",0.446
1466424084,"10.0.0.6","10.0.0.3",1
1466424084,"10.0.0.6","10.0.0.3",0.886
1466424084,"10.0.0.6","10.0.0.3",0.576
1466424084,"10.0.0.6","10.0.0.3",0.94
1466424084,"10.0.0.6","10.0.0.5",0.894
1466424084,"10.0.0.6","10.0.0.5",0.847
1466424084,"10.0.0.6","10.0.0.5",1
1466424085,"10.0.0.1","10.0.0.2",0.776
1466424085,"10.0.0.1","10.0.0.2",1
1466424085,"10.0.0.2","10.0.0.1",0.839
1466424085,"10.0.0.2","10.0.0.3",0.584
1466424085,"10.0.0.2","10.0.0.3",0.886
1466424085,"10.0.0.2","10.0.0.3",0.94
1466424085,"10.0.0.2","10.0.0.3",0.886
1466424087,"10.0.0.4","10.0.0.3",0.886
1466424087,"10.0.0.4","10.0.0.3",0.576
1466424087,"10.0.0.4","10.0.0.3",0.886
1466424087,"10.0.0.4","10.0.0.3",1
1466424087,"10.0.0.4","10.0.0.5",0.886
1466424087,"10.0.0.4","10.0.0.5",1
1466424087,"10.0.0.4","10.0.0.5",0.847
1466424087,"10.0.0.4","10.0.0.6",0.721
1466424087,"10.0.0.4","10.0.0.6",0.446
1466424088,"10.0.0.5","10.0.0.3",0.886
1466424088,"10.0.0.5","10.0.0.3",0.576
1466424088,"10.0.0.5","10.0.0.3",0.886
1466424088,"10.0.0.5","10.0.0.3",1
1466424088,"10.0.0.5","10.0.0.4",0.701
1466424088,"10.0.0.5","10.0.0.4",0.607
1466424088,"10.0.0.5","10.0.0.6",0.721
1466424088,"10.0.0.5","10.0.0.6",0.446
1466424115,"10.0.0.3","10.0.0.2",0.732
1466424115,"10.0.0.3","10.0.0.2",1
1466424115,"10.0.0.3","10.0.0.4",0.607
1466424115,"10.0.0.3","10.0.0.4",0.819
1466424115,"10.0.0.3","10.0.0.5",1
1466424115,"10.0.0.3","10.0.0.5",0.819
1466424115,"10.0.0.3","10.0.0.5",0.831
1466424115,"10.0.0.3","10.0.0.6",0.349
1466424115,"10.0.0.3","10.0.0.6",0.94
1466424116,"10.0.0.1","10.0.0.2",1
1466424116,"10.0.0.1","10.0.0.2",0.721
1466424116,"10.0.0.2","10.0.0.1",0.886
1466424116,"10.0.0.2","10.0.0.3",1
1466424116,"10.0.0.2","10.0.0.3",0.497
1466424116,"10.0.0.2","10.0.0.3",0.623
1466424116,"10.0.0.2","10.0.0.3",0.94
1466424116,"10.0.0.6","10.0.0.3",0.94
1466424116,"10.0.0.6","10.0.0.3",0.886
1466424116,"10.0.0.6","10.0.0.3",0.329
1466424116,"10.0.0.6","10.0.0.3",0.623
1466424116,"10.0.0.6","10.0.0.5",0.776
1466424116,"10.0.0.6","10.0.0.5",0.94
1466424116,"10.0.0.6","10.0.0.5",1
1466424118,"10.0.0.4","10.0.0.3",0.831
1466424118,"10.0.0.4","10.0.0.3",1
1466424118,"10.0.0.4","10.0.0.3",0.627
1466424118,"10.0.0.4","10.0.0.3",0.497
1466424118,"10.0.0.4","10.0.0.5",1
1466424118,"10.0.0.4","10.0.0.5",0.886
1466424118,"10.0.0.4","10.0.0.5",0.819
1466424119,"10.0.0.5","10.0.0.3",0.831
1466424119,"10.0.0.5","10.0.0.3",0.627
1466424119,"10.0.0.5","10.0.0.3",0.329
1466424119,"10.0.0.5","10.0.0.3",1
1466424119,"10.0.0.5","10.0.0.4",0.596
1466424119,"10.0.0.5","10.0.0.4",0.831
1466424119,"10.0.0.5","10.0.0.6",0.944
1466424119,"10.0.0.5","10.0.0.6",0.388
1466424145,"10.0.0.5","10.0.0.3",1
1466424145,"10.0.0.5","10.0.0.3",0.697
1466424145,"10.0.0.5","10.0.0.3",0.349
1466424145,"10.0.0.5","10.0.0.3",0.886
1466424145,"10.0.0.5","10.0.0.4",0.553
1466424145,"10.0.0.5","10.0.0.4",0.732
1466424145,"10.0.0.5","10.0.0.6",0.748
1466424145,"10.0.0.5","10.0.0.6",0.47
1466424146,"10.0.0.3","10.0.0.2",0.721
1466424146,"10.0.0.3","10.0.0.2",1
1466424146,"10.0.0.3","10.0.0.4",0.561
1466424146,"10.0.0.3","10.0.0.4",0.732
1466424146,"10.0.0.3","10.0.0.5",0.776
1466424146,"10.0.0.3","10.0.0.5",0.839
1466424146,"10.0.0.3","10.0.0.5",1
1466424146,"10.0.0.3","10.0.0.6",0.388
1466424146,"10.0.0.3","10.0.0.6",0.748
1466424147,"10.0.0.1","10.0.0.2",0.776
1466424147,"10.0.0.1","10.0.0.2",1
1466424147,"10.0.0.6","10.0.0.3",0.886
1466424147,"10.0.0.6","10.0.0.3",0.349
1466424147,"10.0.0.6","10.0.0.3",1
1466424147,"10.0.0.6","10.0.0.3",0.697
1466424147,"10.0.0.6","10.0.0.5",0.94
1466424147,"10.0.0.6","10.0.0.5",1
1466424147,"10.0.0.6","10.0.0.5",0.721
1466424148,"10.0.0.2","10.0.0.1",1
1466424148,"10.0.0.2","10.0.0.3",0.364
1466424148,"10.0.0.2","10.0.0.3",0.697
1466424148,"10.0.0.2","10.0.0.3",0.94
1466424148,"10.0.0.2","10.0.0.3",0.886
1466424149,"10.0.0.4","10.0.0.3",0.697
1466424149,"10.0.0.4","10.0.0.3",0.94
1466424149,"10.0.0.4","10.0.0.3",1
1466424149,"10.0.0.4","10.0.0.3",0.364
1466424149,"10.0.0.4","10.0.0.5",0.721
1466424149,"10.0.0.4","10.0.0.5",0.937
1466424149,"10.0.0.4","10.0.0.5",0.839
1466424175,"10.0.0.4","10.0.0.3",0.761
1466424175,"10.0.0.4","10.0.0.3",0.886
1466424175,"10.0.0.4","10.0.0.3",0.521
1466424175,"10.0.0.4","10.0.0.3",0.94
1466424175,"10.0.0.4","10.0.0.5",0.721
1466424175,"10.0.0.4","10.0.0.5",0.94
1466424175,"10.0.0.4","10.0.0.5",0.886
1466424176,"10.0.0.5","10.0.0.2",0.897
1466424176,"10.0.0.5","10.0.0.2",1
1466424176,"10.0.0.5","10.0.0.3",0.576
1466424176,"10.0.0.5","10.0.0.3",0.94
1466424176,"10.0.0.5","10.0.0.3",0.761
1466424176,"10.0.0.5","10.0.0.3",0.886
1466424176,"10.0.0.5","10.0.0.4",0.662
1466424176,"10.0.0.5","10.0.0.4",0.831
1466424176,"10.0.0.5","10.0.0.6",0.407
1466424176,"10.0.0.5","10.0.0.6",0.607
1466424178,"10.0.0.1","10.0.0.2",0.897
1466424178,"10.0.0.1","10.0.0.2",1
1466424178,"10.0.0.3","10.0.0.2",0.94
1466424178,"10.0.0.3","10.0.0.2",1
1466424178,"10.0.0.3","10.0.0.4",0.662
1466424178,"10.0.0.3","10.0.0.4",0.721
1466424178,"10.0.0.3","10.0.0.5",0.721
1466424178,"10.0.0.3","10.0.0.5",0.886
1466424178,"10.0.0.3","10.0.0.5",0.94
1466424178,"10.0.0.3","10.0.0.6",0.446
1466424178,"10.0.0.3","10.0.0.6",0.584
1466424178,"10.0.0.6","10.0.0.3",0.886
1466424178,"10.0.0.6","10.0.0.3",0.94
1466424178,"10.0.0.6","10.0.0.3",0.576
1466424178,"10.0.0.6","10.0.0.3",0.761
1466424178,"10.0.0.6","10.0.0.5",0.94
1466424178,"10.0.0.6","10.0.0.5",0.886
1466424178,"10.0.0.6","10.0.0.5",0.761
1466424179,"10.0.0.2","10.0.0.1",1
1466424179,"10.0.0.2","10.0.0.3",0.576
1466424179,"10.0.0.2","10.0.0.3",0.94
1466424179,"10.0.0.2","10.0.0.3",0.886
1466424179,"10.0.0.2","10.0.0.3",0.761
1466424205,"10.0.0.2","10.0.0.1",0.886
1466424205,"10.0.0.2","10.0.0.3",0.761
1466424205,"10.0.0.2","10.0.0.3",0.878
1466424205,"10.0.0.2","10.0.0.3",1
1466424205,"10.0.0.2","10.0.0.3",0.263
1466424205,"10.0.0.2","10.0.0.5",1
1466424205,"10.0.0.2","10.0.0.5",0.819
1466424205,"10.0.0.2","10.0.0.5",0.894
1466424206,"10.0.0.4","10.0.0.3",0.263
1466424206,"10.0.0.4","10.0.0.3",0.686
1466424206,"10.0.0.4","10.0.0.3",1
1466424206,"10.0.0.4","10.0.0.3",1
1466424206,"10.0.0.4","10.0.0.5",0.819
1466424206,"10.0.0.4","10.0.0.5",0.894
1466424206,"10.0.0.4","10.0.0.5",1
1466424207,"10.0.0.5","10.0.0.2",0.886
1466424207,"10.0.0.5","10.0.0.2",1
1466424207,"10.0.0.5","10.0.0.3",0.686
1466424207,"10.0.0.5","10.0.0.3",0.098
1466424207,"10.0.0.5","10.0.0.3",1
1466424207,"10.0.0.5","10.0.0.3",0.878
1466424207,"10.0.0.5","10.0.0.4",0.623
1466424207,"10.0.0.5","10.0.0.4",0.831
1466424207,"10.0.0.5","10.0.0.6",0.831
1466424207,"10.0.0.5","10.0.0.6",0.364
1466424209,"10.0.0.1","10.0.0.2",0.886
1466424209,"10.0.0.1","10.0.0.2",1
1466424209,"10.0.0.3","10.0.0.2",1
1466424209,"10.0.0.3","10.0.0.2",0.831
1466424209,"10.0.0.3","10.0.0.4",0.623
1466424209,"10.0.0.3","10.0.0.4",0.686
1466424209,"10.0.0.3","10.0.0.5",0.874
1466424209,"10.0.0.3","10.0.0.5",0.831
1466424209,"10.0.0.3","10.0.0.5",1
1466424209,"10.0.0.3","10.0.0.6",0.442
1466424209,"10.0.0.3","10.0.0.6",0.831
1466424209,"10.0.0.6","10.0.0.3",1
1466424209,"10.0.0.6","10.0.0.3",0.878
1466424209,"10.0.0.6","10.0.0.3",0.686
1466424209,"10.0.0.6","10.0.0.3",0.121
1466424209,"10.0.0.6","10.0.0.5",0.878
1466424209,"10.0.0.6","10.0.0.5",0.894
1466424209,"10.0.0.6","10.0.0.5",1
1466424235,"10.0.0.1","10.0.0.2",1
1466424235,"10.0.0.1","10.0.0.2",0.878
1466424235,"10.0.0.3","10.0.0.2",1
1466424235,"10.0.0.3","10.0.0.2",0.886
1466424235,"10.0.0.3","10.0.0.4",0.388
1466424235,"10.0.0.3","10.0.0.4",0.576
1466424235,"10.0.0.3","10.0.0.5",0.886
1466424235,"10.0.0.3","10.0.0.5",1
1466424235,"10.0.0.3","10.0.0.5",0.732
1466424235,"10.0.0.3","10.0.0.6",0.748
1466424235,"10.0.0.3","10.0.0.6",0.839
1466424235,"10.0.0.6","10.0.0.3",0.553
1466424235,"10.0.0.6","10.0.0.3",0.937
1466424235,"10.0.0.6","10.0.0.3",0.874
1466424235,"10.0.0.6","10.0.0.3",0.172
1466424235,"10.0.0.6","10.0.0.5",0.94
1466424235,"10.0.0.6","10.0.0.5",1
1466424235,"10.0.0.6","10.0.0.5",0.701
1466424236,"10.0.0.2","10.0.0.1",0.886
1466424236,"10.0.0.2","10.0.0.3",0.874
1466424236,"10.0.0.2","10.0.0.3",0.553
1466424236,"10.0.0.2","10.0.0.3",0.886
1466424236,"10.0.0.2","10.0.0.3",0.29
1466424236,"10.0.0.2","10.0.0.5",0.732
1466424236,"10.0.0.2","10.0.0.5",0.886
1466424236,"10.0.0.2","10.0.0.5",1
1466424237,"10.0.0.4","10.0.0.3",0.553
1466424237,"10.0.0.4","10.0.0.3",0.172
1466424237,"10.0.0.4","10.0.0.3",0.886
1466424237,"10.0.0.4","10.0.0.3",0.831
1466424237,"10.0.0.4","10.0.0.5",1
1466424237,"10.0.0.4","10.0.0.5",0.732
1466424237,"10.0.0.4","10.0.0.5",0.94
1466424237,"10.0.0.4","10.0.0.6",0.748
1466424237,"10.0.0.4","10.0.0.6",0.839
1466424238,"10.0.0.5","10.0.0.2",0.886
1466424238,"10.0.0.5","10.0.0.2",1
1466424238,"10.0.0.5","10.0.0.3",0.643
1466424238,"10.0.0.5","10.0.0.3",0.246
1466424238,"10.0.0.5","10.0.0.3",0.886
1466424238,"10.0.0.5","10.0.0.3",0.831
1466424238,"10.0.0.5","10.0.0.4",0.576
1466424238,"10.0.0.5","10.0.0.4",0.47
1466424238,"10.0.0.5","10.0.0.6",0.748
1466424238,"10.0.0.5","10.0.0.6",0.886
1466424266,"10.0.0.1","10.0.0.2",0.886
1466424266,"10.0.0.1","10.0.0.2",1
1466424266,"10.0.0.3","10.0.0.2",1
1466424266,"10.0.0.3","10.0.0.2",0.894
1466424266,"10.0.0.3","10.0.0.4",0.596
1466424266,"10.0.0.3","10.0.0.4",0.662
1466424266,"10.0.0.3","10.0.0.5",1
1466424266,"10.0.0.3","10.0.0.5",0.682
1466424266,"10.0.0.3","10.0.0.5",0.894
1466424266,"10.0.0.3","10.0.0.6",0.839
1466424266,"10.0.0.3","10.0.0.6",0.349
1466424266,"10.0.0.6","10.0.0.3",0.776
1466424266,"10.0.0.6","10.0.0.3",1
1466424266,"10.0.0.6","10.0.0.3",0.94
1466424266,"10.0.0.6","10.0.0.3",0.45
1466424266,"10.0.0.6","10.0.0.5",0.894
1466424266,"10.0.0.6","10.0.0.5",1
1466424266,"10.0.0.6","10.0.0.5",0.682
1466424267,"10.0.0.2","10.0.0.1",0.776
1466424267,"10.0.0.2","10.0.0.3",0.94
1466424267,"10.0.0.2","10.0.0.3",0.45
1466424267,"10.0.0.2","10.0.0.3",0.776
1466424267,"10.0.0.2","10.0.0.3",1
1466424268,"10.0.0.4","10.0.0.3",1
1466424268,"10.0.0.4","10.0.0.3",0.776
1466424268,"10.0.0.4","10.0.0.3",0.45
1466424268,"10.0.0.4","10.0.0.3",1
1466424268,"10.0.0.4","10.0.0.5",1
1466424268,"10.0.0.4","10.0.0.5",0.894
1466424268,"10.0.0.4","10.0.0.5",0.682
1466424268,"10.0.0.4","10.0.0.6",0.839
1466424268,"10.0.0.4","10.0.0.6",0.349
1466424269,"10.0.0.5","10.0.0.2",1
1466424269,"10.0.0.5","10.0.0.2",0.894
1466424269,"10.0.0.5","10.0.0.3",0.831
1466424269,"10.0.0.5","10.0.0.3",0.45
1466424269,"10.0.0.5","10.0.0.3",1
1466424269,"10.0.0.5","10.0.0.3",1
1466424269,"10.0.0.5","10.0.0.4",0.732
1466424269,"10.0.0.5","10.0.0.4",0.596
1466424269,"10.0.0.5","10.0.0.6",0.839
1466424269,"10.0.0.5","10.0.0.6",0.349
1466424295,"10.0.0.5","10.0.0.3",0.627
1466424295,"10.0.0.5","10.0.0.3",0.713
1466424295,"10.0.0.5","10.0.0.3",1
1466424295,"10.0.0.5","10.0.0.3",1
1466424295,"10.0.0.5","10.0.0.4",0.427
1466424295,"10.0.0.5","10.0.0.4",0.839
1466424295,"10.0.0.5","10.0.0.6",0.94
1466424295,"10.0.0.5","10.0.0.6",0.584
1466424297,"10.0.0.1","10.0.0.2",1
1466424297,"10.0.0.1","10.0.0.2",0.831
1466424297,"10.0.0.3","10.0.0.2",0.831
1466424297,"10.0.0.3","10.0.0.2",1
1466424297,"10.0.0.3","10.0.0.4",0.839
1466424297,"10.0.0.3","10.0.0.4",0.45
1466424297,"10.0.0.3","10.0.0.5",1
1466424297,"10.0.0.3","10.0.0.5",0.886
1466424297,"10.0.0.3","10.0.0.5",0.886
1466424297,"10.0.0.3","10.0.0.6",0.94
1466424297,"10.0.0.3","10.0.0.6",0.576
1466424297,"10.0.0.6","10.0.0.3",1
1466424297,"10.0.0.6","10.0.0.3",0.713
1466424297,"10.0.0.6","10.0.0.3",0.584
1466424297,"10.0.0.6","10.0.0.3",1
1466424297,"10.0.0.6","10.0.0.5",0.94
1466424297,"10.0.0.6","10.0.0.5",0.886
1466424297,"10.0.0.6","10.0.0.5",1
1466424298,"10.0.0.2","10.0.0.1",0.937
1466424298,"10.0.0.2","10.0.0.3",1
1466424298,"10.0.0.2","10.0.0.3",1
1466424298,"10.0.0.2","10.0.0.3",0.713
1466424298,"10.0.0.2","10.0.0.3",0.627
1466424299,"10.0.0.4","10.0.0.3",0.627
1466424299,"10.0.0.4","10.0.0.3",1
1466424299,"10.0.0.4","10.0.0.3",0.662
1466424299,"10.0.0.4","10.0.0.3",1
1466424299,"10.0.0.4","10.0.0.5",0.886
1466424299,"10.0.0.4","10.0.0.5",1
1466424299,"10.0.0.4","10.0.0.5",0.94
1466424299,"10.0.0.4","10.0.0.6",0.576
1466424299,"10.0.0.4","10.0.0.6",0.886
1466424325,"10.0.0.4","10.0.0.3",1
1466424325,"10.0.0.4","10.0.0.3",0.521
1466424325,"10.0.0.4","10.0.0.3",0.662
1466424325,"10.0.0.4","10.0.0.3",0.878
1466424325,"10.0.0.4","10.0.0.5",1
1466424325,"10.0.0.4","10.0.0.5",0.886
1466424325,"10.0.0.4","10.0.0.5",0.94
1466424326,"10.0.0.5","10.0.0.3",0.878
1466424326,"10.0.0.5","10.0.0.3",1
1466424326,"10.0.0.5","10.0.0.3",0.521
1466424326,"10.0.0.5","10.0.0.3",0.615
1466424326,"10.0.0.5","10.0.0.4",0.721
1466424326,"10.0.0.5","10.0.0.4",0.662
1466424326,"10.0.0.5","10.0.0.6",0.788
1466424326,"10.0.0.5","10.0.0.6",0.682
1466424328,"10.0.0.1","10.0.0.2",0.839
1466424328,"10.0.0.1","10.0.0.2",1
1466424328,"10.0.0.3","10.0.0.2",0.894
1466424328,"10.0.0.3","10.0.0.2",1
1466424328,"10.0.0.3","10.0.0.4",0.662
1466424328,"10.0.0.3","10.0.0.4",0.701
1466424328,"10.0.0.3","10.0.0.5",0.886
1466424328,"10.0.0.3","10.0.0.5",1
1466424328,"10.0.0.3","10.0.0.5",1
1466424328,"10.0.0.3","10.0.0.6",0.682
1466424328,"10.0.0.3","10.0.0.6",0.788
1466424328,"10.0.0.6","10.0.0.3",0.878
1466424328,"10.0.0.6","10.0.0.3",0.701
1466424328,"10.0.0.6","10.0.0.3",0.615
1466424328,"10.0.0.6","10.0.0.3",1
1466424328,"10.0.0.6","10.0.0.5",0.878
1466424328,"10.0.0.6","10.0.0.5",1
1466424328,"10.0.0.6","10.0.0.5",1
1466424329,"10.0.0.2","10.0.0.1",1
1466424329,"10.0.0.2","10.0.0.3",0.521
1466424329,"10.0.0.2","10.0.0.3",1
1466424329,"10.0.0.2","10.0.0.3",0.94
1466424329,"10.0.0.2","10.0.0.3",0.615
1466424355,"10.0.0.2","10.0.0.1",1
1466424355,"10.0.0.2","10.0.0.3",0.831
1466424355,"10.0.0.2","10.0.0.3",1
1466424355,"10.0.0.2","10.0.0.3",0.776
1466424355,"10.0.0.2","10.0.0.3",1
1466424356,"10.0.0.4","10.0.0.3",1
1466424356,"10.0.0.4","10.0.0.3",0.776
1466424356,"10.0.0.4","10.0.0.3",0.94
1466424356,"10.0.0.4","10.0.0.3",1
1466424356,"10.0.0.4","10.0.0.5",1
1466424356,"10.0.0.4","10.0.0.5",1
1466424356,"10.0.0.4","10.0.0.5",1
1466424357,"10.0.0.5","10.0.0.2",1
1466424357,"10.0.0.5","10.0.0.2",1
1466424357,"10.0.0.5","10.0.0.3",1
1466424357,"10.0.0.5","10.0.0.3",0.94
1466424357,"10.0.0.5","10.0.0.3",0.776
1466424357,"10.0.0.5","10.0.0.3",1
1466424357,"10.0.0.5","10.0.0.4",1
1466424357,"10.0.0.5","10.0.0.4",0.831
1466424357,"10.0.0.5","10.0.0.6",1
1466424357,"10.0.0.5","10.0.0.6",0.831
1466424359,"10.0.0.1","10.0.0.2",1
1466424359,"10.0.0.1","10.0.0.2",1
1466424359,"10.0.0.3","10.0.0.2",0.894
1466424359,"10.0.0.3","10.0.0.2",1
1466424359,"10.0.0.3","10.0.0.4",0.839
1466424359,"10.0.0.3","10.0.0.4",0.944
1466424359,"10.0.0.3","10.0.0.5",1
1466424359,"10.0.0.3","10.0.0.5",1
1466424359,"10.0.0.3","10.0.0.5",1
1466424359,"10.0.0.3","10.0.0.6",0.839
1466424359,"10.0.0.3","10.0.0.6",1
1466424359,"10.0.0.6","10.0.0.3",1
1466424359,"10.0.0.6","10.0.0.3",0.776
1466424359,"10.0.0.6","10.0.0.3",0.94
1466424359,"10.0.0.6","10.0.0.3",1
1466424359,"10.0.0.6","10.0.0.5",1
1466424359,"10.0.0.6","10.0.0.5",1
1466424359,"10.0.0.6","10.0.0.5",1
1466424385,"10.0.0.1","10.0.0.2",0.886
1466424385,"10.0.0.1","10.0.0.2",1
1466424385,"10.0.0.3","10.0.0.2",0.894
1466424385,"10.0.0.3","10.0.0.2",1
1466424385,"10.0.0.3","10.0.0.4",0.878
1466424385,"10.0.0.3","10.0.0.4",1
1466424385,"10.0.0.3","10.0.0.5",1
1466424385,"10.0.0.3","10.0.0.5",1
1466424385,"10.0.0.3","10.0.0.5",0.94
1466424385,"10.0.0.3","10.0.0.6",0.839
1466424385,"10.0.0.3","10.0.0.6",1
1466424385,"10.0.0.6","10.0.0.3",1
1466424385,"10.0.0.6","10.0.0.3",1
1466424385,"10.0.0.6","10.0.0.3",1
1466424385,"10.0.0.6","10.0.0.3",1
1466424385,"10.0.0.6","10.0.0.5",0.94
1466424385,"10.0.0.6","10.0.0.5",1
1466424385,"10.0.0.6","10.0.0.5",1
1466424386,"10.0.0.2","10.0.0.1",1
1466424386,"10.0.0.2","10.0.0.3",1
1466424386,"10.0.0.2","10.0.0.3",1
1466424386,"10.0.0.2","10.0.0.3",1
1466424386,"10.0.0.2","10.0.0.3",1
1466424387,"10.0.0.4","10.0.0.3",1
1466424387,"10.0.0.4","10.0.0.3",1
1466424387,"10.0.0.4","10.0.0.3",0.886
1466424387,"10.0.0.4","10.0.0.3",1
1466424387,"10.0.0.4","10.0.0.5",1
1466424387,"10.0.0.4","10.0.0.5",1
1466424387,"10.0.0.4","10.0.0.5",0.94
1466424388,"10.0.0.5","10.0.0.3",1
1466424388,"10.0.0.5","10.0.0.3",0.886
1466424388,"10.0.0.5","10.0.0.3",1
1466424388,"10.0.0.5","10.0.0.3",1
1466424388,"10.0.0.5","10.0.0.4",1
1466424388,"10.0.0.5","10.0.0.4",0.878
1466424388,"10.0.0.5","10.0.0.6",1
1466424388,"10.0.0.5","10.0.0.6",0.839
1466424416,"10.0.0.1","10.0.0.2",1
1466424416,"10.0.0.1","10.0.0.2",1
1466424416,"10.0.0.3","10.0.0.2",1
1466424416,"10.0.0.3","10.0.0.2",1
1466424416,"10.0.0.3","10.0.0.4",1
1466424416,"10.0.0.3","10.0.0.4",1
1466424416,"10.0.0.3","10.0.0.5",1
1466424416,"10.0.0.3","10.0.0.5",1
1466424416,"10.0.0.3","10.0.0.5",1
1466424416,"10.0.0.3","10.0.0.6",1
1466424416,"10.0.0.3","10.0.0.6",1
1466424416,"10.0.0.6","10.0.0.3",1
1466424416,"10.0.0.6","10.0.0.3",1
1466424416,"10.0.0.6","10.0.0.3",0.796
1466424416,"10.0.0.6","10.0.0.3",0.839
1466424416,"10.0.0.6","10.0.0.5",1
1466424416,"10.0.0.6","10.0.0.5",1
1466424416,"10.0.0.6","10.0.0.5",1
1466424417,"10.0.0.2","10.0.0.1",1
1466424417,"10.0.0.2","10.0.0.3",0.894
1466424417,"10.0.0.2","10.0.0.3",0.839
1466424417,"10.0.0.2","10.0.0.3",1
1466424417,"10.0.0.2","10.0.0.3",1
1466424418,"10.0.0.4","10.0.0.3",0.796
1466424418,"10.0.0.4","10.0.0.3",1
1466424418,"10.0.0.4","10.0.0.3",1
1466424418,"10.0.0.4","10.0.0.3",0.839
1466424418,"10.0.0.4","10.0.0.5",1
1466424418,"10.0.0.4","10.0.0.5",1
1466424418,"10.0.0.4","10.0.0.5",1
1466424419,"10.0.0.5","10.0.0.3",0.796
1466424419,"10.0.0.5","10.0.0.3",1
1466424419,"10.0.0.5","10.0.0.3",0.839
1466424419,"10.0.0.5","10.0.0.3",1
1466424419,"10.0.0.5","10.0.0.4",1
1466424419,"10.0.0.5","10.0.0.4",1
1466424419,"10.0.0.5","10.0.0.6",0.94
1466424419,"10.0.0.5","10.0.0.6",1
1466424445,"10.0.0.5","10.0.0.3",1
1466424445,"10.0.0.5","10.0.0.3",1
1466424445,"10.0.0.5","10.0.0.3",0.442
1466424445,"10.0.0.5","10.0.0.3",0.776
1466424445,"10.0.0.5","10.0.0.4",1
1466424445,"10.0.0.5","10.0.0.4",1
1466424445,"10.0.0.5","10.0.0.6",0.886
1466424445,"10.0.0.5","10.0.0.6",0.839
1466424447,"10.0.0.1","10.0.0.2",1
1466424447,"10.0.0.1","10.0.0.2",1
1466424447,"10.0.0.3","10.0.0.2",1
1466424447,"10.0.0.3","10.0.0.2",1
1466424447,"10.0.0.3","10.0.0.4",1
1466424447,"10.0.0.3","10.0.0.4",1
1466424447,"10.0.0.3","10.0.0.5",1
1466424447,"10.0.0.3","10.0.0.5",1
1466424447,"10.0.0.3","10.0.0.5",1
1466424447,"10.0.0.3","10.0.0.6",0.886
1466424447,"10.0.0.3","10.0.0.6",0.839
1466424447,"10.0.0.6","10.0.0.3",1
1466424447,"10.0.0.6","10.0.0.3",0.396
1466424447,"10.0.0.6","10.0.0.3",1
1466424447,"10.0.0.6","10.0.0.3",0.776
1466424447,"10.0.0.6","10.0.0.5",1
1466424447,"10.0.0.6","10.0.0.5",0.94
1466424447,"10.0.0.6","10.0.0.5",1
1466424448,"10.0.0.2","10.0.0.1",1
1466424448,"10.0.0.2","10.0.0.3",1
1466424448,"10.0.0.2","10.0.0.3",0.776
1466424448,"10.0.0.2","10.0.0.3",1
1466424448,"10.0.0.2","10.0.0.3",0.442
1466424449,"10.0.0.4","10.0.0.3",1
